Price,Close
Ticker,AAPL
Date,
2020-09-11,109.06803894042969
2020-09-14,112.34008026123047
2020-09-15,112.51536560058594
2020-09-16,109.19461822509766
2020-09-17,107.45147705078125
2020-09-18,104.0431137084961
2020-09-21,107.19828796386719
2020-09-22,108.88301849365234
2020-09-23,104.31578063964844
2020-09-24,105.38699340820312
2020-09-25,109.3406982421875
2020-09-28,111.95053100585938
2020-09-29,111.10332489013672
2020-09-30,112.77828979492188
2020-10-01,113.73263549804688
2020-10-02,110.06132507324219
2020-10-05,113.45023345947266
2020-10-06,110.19767761230469
2020-10-07,112.0674057006836
2020-10-08,111.96029663085938
2020-10-09,113.90792846679688
2020-10-12,121.14342498779297
2020-10-13,117.92980194091797
2020-10-14,118.01746368408203
2020-10-15,117.55001068115234
2020-10-16,115.90426635742188
2020-10-19,112.94384765625
2020-10-20,114.43380737304688
2020-10-21,113.81055450439453
2020-10-22,112.71985626220703
2020-10-23,112.0284423828125
2020-10-26,112.03819274902344
2020-10-27,113.547607421875
2020-10-28,108.28897094726562
2020-10-29,112.30110931396484
2020-10-30,106.01023864746094
2020-11-02,105.9225845336914
2020-11-03,107.54887390136719
2020-11-04,111.9407958984375
2020-11-05,115.91400909423828
2020-11-06,115.78231811523438
2020-11-09,113.4703598022461
2020-11-10,113.12894439697266
2020-11-11,116.56270599365234
2020-11-12,116.28958129882812
2020-11-13,116.33834075927734
2020-11-16,117.35285949707031
2020-11-17,116.46514892578125
2020-11-18,115.13847351074219
2020-11-19,115.7335433959961
2020-11-20,114.46538543701172
2020-11-23,111.06088256835938
2020-11-24,112.34855651855469
2020-11-25,113.18748474121094
2020-11-27,113.7337417602539
2020-11-30,116.13349914550781
2020-12-01,119.71359252929688
2020-12-02,120.06478881835938
2020-12-03,119.9281997680664
2020-12-04,119.25508117675781
2020-12-07,120.7183609008789
2020-12-08,121.3329086303711
2020-12-09,118.7966079711914
2020-12-10,120.22081756591797
2020-12-11,119.41117858886719
2020-12-14,118.7966079711914
2020-12-15,124.74716186523438
2020-12-16,124.67889404296875
2020-12-17,125.54707336425781
2020-12-18,123.55706024169922
2020-12-21,125.08860778808594
2020-12-22,128.649169921875
2020-12-23,127.751708984375
2020-12-24,128.73699951171875
2020-12-28,133.3413543701172
2020-12-29,131.56593322753906
2020-12-30,130.444091796875
2020-12-31,129.43936157226562
2021-01-04,126.23966979980469
2021-01-05,127.80048370361328
2021-01-06,123.49851989746094
2021-01-07,127.71269989013672
2021-01-08,128.81504821777344
2021-01-11,125.82019805908203
2021-01-12,125.64463806152344
2021-01-13,127.68344116210938
2021-01-14,125.75192260742188
2021-01-15,124.02529907226562
2021-01-19,124.69839477539062
2021-01-20,128.7954864501953
2021-01-21,133.51695251464844
2021-01-22,135.6630401611328
2021-01-25,139.41871643066406
2021-01-26,139.65283203125
2021-01-27,138.57980346679688
2021-01-28,133.7315673828125
2021-01-29,128.72718811035156
2021-02-01,130.85382080078125
2021-02-02,131.68299865722656
2021-02-03,130.65870666503906
2021-02-04,134.02420043945312
2021-02-05,133.60899353027344
2021-02-08,133.75550842285156
2021-02-09,132.876220703125
2021-02-10,132.27052307128906
2021-02-11,132.01654052734375
2021-02-12,132.25100708007812
2021-02-16,130.12124633789062
2021-02-17,127.82538604736328
2021-02-18,126.72142791748047
2021-02-19,126.87771606445312
2021-02-22,123.0969009399414
2021-02-23,122.96013641357422
2021-02-24,122.46187591552734
2021-02-25,118.20233917236328
2021-02-26,118.46612548828125
2021-03-01,124.84566497802734
2021-03-02,122.23717498779297
2021-03-03,119.24766540527344
2021-03-04,117.36213684082031
2021-03-05,118.62240600585938
2021-03-08,113.67900085449219
2021-03-09,118.30003356933594
2021-03-10,117.21561431884766
2021-03-11,119.14998626708984
2021-03-12,118.24140167236328
2021-03-15,121.13320922851562
2021-03-16,122.67681884765625
2021-03-17,121.88549041748047
2021-03-18,117.7529296875
2021-03-19,117.22537231445312
2021-03-22,120.54703521728516
2021-03-23,119.71662139892578
2021-03-24,117.32305908203125
2021-03-25,117.81155395507812
2021-03-26,118.41728210449219
2021-03-29,118.5931167602539
2021-03-30,117.13744354248047
2021-03-31,119.33560180664062
2021-04-01,120.166015625
2021-04-05,122.99919891357422
2021-04-06,123.30205535888672
2021-04-07,124.95313262939453
2021-04-08,127.3564453125
2021-04-09,129.93560791015625
2021-04-12,128.2161865234375
2021-04-13,131.3326873779297
2021-04-14,128.98794555664062
2021-04-15,131.4010467529297
2021-04-16,131.06887817382812
2021-04-19,131.73321533203125
2021-04-20,130.0430908203125
2021-04-21,130.4241180419922
2021-04-22,128.90005493164062
2021-04-23,131.22520446777344
2021-04-26,131.6160125732422
2021-04-27,131.29356384277344
2021-04-28,130.5022735595703
2021-04-29,130.404541015625
2021-04-30,128.4311065673828
2021-05-03,129.4861602783203
2021-05-04,124.9042739868164
2021-05-05,125.14850616455078
2021-05-06,126.75074768066406
2021-05-07,127.42596435546875
2021-05-10,124.1378173828125
2021-05-11,123.21791076660156
2021-05-12,120.14505004882812
2021-05-13,122.29800415039062
2021-05-14,124.72499084472656
2021-05-17,123.57022857666016
2021-05-18,122.18058013916016
2021-05-19,122.02400970458984
2021-05-20,124.58796691894531
2021-05-21,122.7481918334961
2021-05-24,124.38246154785156
2021-05-25,124.18673706054688
2021-05-26,124.1378173828125
2021-05-27,122.60137939453125
2021-05-28,121.94570922851562
2021-06-01,121.62276458740234
2021-06-02,122.38607788085938
2021-06-03,120.89859008789062
2021-06-04,123.19835662841797
2021-06-07,123.20812225341797
2021-06-08,124.03016662597656
2021-06-09,124.41183471679688
2021-06-10,123.41363525390625
2021-06-11,124.62712860107422
2021-06-14,127.69020080566406
2021-06-15,126.86815643310547
2021-06-16,127.36725616455078
2021-06-17,128.97216796875
2021-06-18,127.6706314086914
2021-06-21,129.47128295898438
2021-06-22,131.11534118652344
2021-06-23,130.84136962890625
2021-06-24,130.5575714111328
2021-06-25,130.2639923095703
2021-06-28,131.8982391357422
2021-06-29,133.41514587402344
2021-06-30,134.03164672851562
2021-07-01,134.33505249023438
2021-07-02,136.96751403808594
2021-07-06,138.98350524902344
2021-07-07,141.4789581298828
2021-07-08,140.1774139404297
2021-07-09,142.00741577148438
2021-07-12,141.41041564941406
2021-07-13,142.5260467529297
2021-07-14,145.96102905273438
2021-07-15,145.3053436279297
2021-07-16,143.26002502441406
2021-07-19,139.4042510986328
2021-07-20,143.02516174316406
2021-07-21,142.2912139892578
2021-07-22,143.66127014160156
2021-07-23,145.38363647460938
2021-07-26,145.804443359375
2021-07-27,143.63189697265625
2021-07-28,141.8801727294922
2021-07-29,142.5260467529297
2021-07-30,142.7413787841797
2021-08-02,142.40866088867188
2021-08-03,144.2092742919922
2021-08-04,143.80807495117188
2021-08-05,143.9156951904297
2021-08-06,143.2296142578125
2021-08-09,143.18064880371094
2021-08-10,142.70037841796875
2021-08-11,142.95521545410156
2021-08-12,145.92486572265625
2021-08-13,146.13067626953125
2021-08-16,148.1104736328125
2021-08-17,147.19898986816406
2021-08-18,143.4452667236328
2021-08-19,143.77850341796875
2021-08-20,145.23887634277344
2021-08-23,146.7285614013672
2021-08-24,146.64036560058594
2021-08-25,145.40548706054688
2021-08-26,144.60177612304688
2021-08-27,145.64068603515625
2021-08-30,150.07064819335938
2021-08-31,148.80633544921875
2021-09-01,149.47276306152344
2021-09-02,150.59010314941406
2021-09-03,151.22714233398438
2021-09-07,153.5695343017578
2021-09-08,152.0210418701172
2021-09-09,151.0017547607422
2021-09-10,146.00331115722656
2021-09-13,146.5717315673828
2021-09-14,145.1702423095703
2021-09-15,146.06211853027344
2021-09-16,145.82688903808594
2021-09-17,143.15122985839844
2021-09-20,140.09339904785156
2021-09-21,140.57357788085938
2021-09-22,142.9454345703125
2021-09-23,143.9058837890625
2021-09-24,143.9940948486328
2021-09-27,142.4749755859375
2021-09-28,139.0838623046875
2021-09-29,139.985595703125
2021-09-30,138.68203735351562
2021-10-01,139.8091278076172
2021-10-04,136.36903381347656
2021-10-05,138.29981994628906
2021-10-06,139.17205810546875
2021-10-07,140.4364013671875
2021-10-08,140.05418395996094
2021-10-11,139.96592712402344
2021-10-12,138.6918487548828
2021-10-13,138.1038055419922
2021-10-14,140.89703369140625
2021-10-15,141.95550537109375
2021-10-18,143.6314697265625
2021-10-19,145.79747009277344
2021-10-20,146.28753662109375
2021-10-21,146.5031280517578
2021-10-22,145.72886657714844
2021-10-25,145.67987060546875
2021-10-26,146.3463134765625
2021-10-27,145.88568115234375
2021-10-28,149.53160095214844
2021-10-29,146.81675720214844
2021-11-01,145.99351501464844
2021-11-02,147.0323944091797
2021-11-03,148.4730987548828
2021-11-04,147.95364379882812
2021-11-05,148.48365783691406
2021-11-08,147.6592254638672
2021-11-09,148.0223846435547
2021-11-10,145.185791015625
2021-11-11,145.13671875
2021-11-12,147.217529296875
2021-11-15,147.22735595703125
2021-11-16,148.20887756347656
2021-11-17,150.65281677246094
2021-11-18,154.95187377929688
2021-11-19,157.58233642578125
2021-11-22,158.04364013671875
2021-11-23,158.42640686035156
2021-11-24,158.94664001464844
2021-11-26,153.91146850585938
2021-11-29,157.278076171875
2021-11-30,162.24453735351562
2021-12-01,161.7242889404297
2021-12-02,160.7329559326172
2021-12-03,158.8484649658203
2021-12-06,162.26414489746094
2021-12-07,168.01580810546875
2021-12-08,171.84375
2021-12-09,171.33338928222656
2021-12-10,176.1329803466797
2021-12-13,172.49156188964844
2021-12-14,171.1076202392578
2021-12-15,175.98574829101562
2021-12-16,169.07586669921875
2021-12-17,167.97659301757812
2021-12-20,166.6122589111328
2021-12-21,169.7924041748047
2021-12-22,172.39340209960938
2021-12-23,173.02154541015625
2021-12-27,176.9967041015625
2021-12-28,175.97593688964844
2021-12-29,176.06427001953125
2021-12-30,174.9060821533203
2021-12-31,174.28770446777344
2022-01-03,178.6456298828125
2022-01-04,176.3783416748047
2022-01-05,171.6866912841797
2022-01-06,168.82070922851562
2022-01-07,168.98751831054688
2022-01-10,169.0071258544922
2022-01-11,171.84375
2022-01-12,172.2854461669922
2022-01-13,169.0071258544922
2022-01-14,169.87091064453125
2022-01-18,166.6613311767578
2022-01-19,163.15733337402344
2022-01-20,161.46914672851562
2022-01-21,159.40792846679688
2022-01-24,158.63253784179688
2022-01-25,156.8265838623047
2022-01-26,156.73822021484375
2022-01-27,156.27691650390625
2022-01-28,167.18154907226562
2022-01-31,171.54931640625
2022-02-01,171.3824462890625
2022-02-02,172.58970642089844
2022-02-03,169.7040557861328
2022-02-04,169.41903686523438
2022-02-07,168.70162963867188
2022-02-08,171.81698608398438
2022-02-09,173.24200439453125
2022-02-10,169.15367126464844
2022-02-11,165.7336883544922
2022-02-14,165.96958923339844
2022-02-15,169.81214904785156
2022-02-16,169.57627868652344
2022-02-17,165.96958923339844
2022-02-18,164.416748046875
2022-02-22,161.48814392089844
2022-02-23,157.3114013671875
2022-02-24,159.93533325195312
2022-02-25,162.00900268554688
2022-02-28,162.27432250976562
2022-03-01,160.38742065429688
2022-03-02,163.6895294189453
2022-03-03,163.3651885986328
2022-03-04,160.3579559326172
2022-03-07,156.55465698242188
2022-03-08,154.72666931152344
2022-03-09,160.14170837402344
2022-03-10,155.78807067871094
2022-03-11,152.06338500976562
2022-03-14,148.0242156982422
2022-03-15,152.41720581054688
2022-03-16,156.8396453857422
2022-03-17,157.8518829345703
2022-03-18,161.1540069580078
2022-03-21,162.52987670898438
2022-03-22,165.91058349609375
2022-03-23,167.27659606933594
2022-03-24,171.0701141357422
2022-03-25,171.70887756347656
2022-03-28,172.57374572753906
2022-03-29,175.87582397460938
2022-03-30,174.706298828125
2022-03-31,171.60076904296875
2022-04-01,171.30599975585938
2022-04-04,175.36477661132812
2022-04-05,172.04302978515625
2022-04-06,168.8686981201172
2022-04-07,169.17335510253906
2022-04-08,167.15866088867188
2022-04-11,162.89349365234375
2022-04-12,164.77056884765625
2022-04-13,167.4633331298828
2022-04-14,162.44140625
2022-04-18,162.2252197265625
2022-04-19,164.51502990722656
2022-04-20,164.3479461669922
2022-04-21,163.55194091796875
2022-04-22,159.001708984375
2022-04-25,160.0729522705078
2022-04-26,154.0977020263672
2022-04-27,153.87171936035156
2022-04-28,160.8198699951172
2022-04-29,154.93304443359375
2022-05-02,155.2377471923828
2022-05-03,156.7315216064453
2022-05-04,163.15884399414062
2022-05-05,154.0682373046875
2022-05-06,154.79652404785156
2022-05-09,149.65896606445312
2022-05-10,152.07028198242188
2022-05-11,144.186767578125
2022-05-12,140.3090057373047
2022-05-13,144.7871551513672
2022-05-16,143.24191284179688
2022-05-17,146.88352966308594
2022-05-18,138.59645080566406
2022-05-19,135.18125915527344
2022-05-20,135.41744995117188
2022-05-23,140.8502960205078
2022-05-24,138.14370727539062
2022-05-25,138.30120849609375
2022-05-26,141.5097198486328
2022-05-27,147.27719116210938
2022-05-31,146.4898223876953
2022-06-01,146.36187744140625
2022-06-02,148.8223876953125
2022-06-03,143.08444213867188
2022-06-06,143.8324737548828
2022-06-07,146.36187744140625
2022-06-08,145.62374877929688
2022-06-09,140.38771057128906
2022-06-10,134.96470642089844
2022-06-13,129.79762268066406
2022-06-14,130.66371154785156
2022-06-15,133.2915496826172
2022-06-16,128.00636291503906
2022-06-17,129.48265075683594
2022-06-21,133.724609375
2022-06-22,133.2128143310547
2022-06-23,136.0867156982422
2022-06-24,139.4232177734375
2022-06-27,139.4232177734375
2022-06-28,135.2698516845703
2022-06-29,137.03155517578125
2022-06-30,134.56118774414062
2022-07-01,136.73631286621094
2022-07-05,139.32476806640625
2022-07-06,140.66329956054688
2022-07-07,144.0391387939453
2022-07-08,144.7182159423828
2022-07-11,142.58250427246094
2022-07-12,143.55686950683594
2022-07-13,143.19271850585938
2022-07-14,146.1256866455078
2022-07-15,147.79881286621094
2022-07-18,144.7477569580078
2022-07-19,148.61572265625
2022-07-20,150.6234893798828
2022-07-21,152.8970184326172
2022-07-22,151.6569061279297
2022-07-25,150.534912109375
2022-07-26,149.2062530517578
2022-07-27,154.31427001953125
2022-07-28,154.86544799804688
2022-07-29,159.9439697265625
2022-08-01,158.95973205566406
2022-08-02,157.48342895507812
2022-08-03,163.50680541992188
2022-08-04,163.1918487548828
2022-08-05,162.96519470214844
2022-08-08,162.49209594726562
2022-08-09,162.54139709472656
2022-08-10,166.79908752441406
2022-08-11,166.05990600585938
2022-08-12,169.6178436279297
2022-08-15,170.6920928955078
2022-08-16,170.53443908691406
2022-08-17,172.03248596191406
2022-08-18,171.6382598876953
2022-08-19,169.04620361328125
2022-08-22,165.15316772460938
2022-08-23,164.81802368164062
2022-08-24,165.11373901367188
2022-08-25,167.57765197753906
2022-08-26,161.2601318359375
2022-08-29,159.0524444580078
2022-08-30,156.61807250976562
2022-08-31,154.95242309570312
2022-09-01,155.6817626953125
2022-09-02,153.5627899169922
2022-09-06,152.30123901367188
2022-09-07,153.7106475830078
2022-09-08,152.2322540283203
2022-09-09,155.10023498535156
2022-09-12,161.0728759765625
2022-09-13,151.6211700439453
2022-09-14,153.0699920654297
2022-09-15,150.17239379882812
2022-09-16,148.52645874023438
2022-09-19,152.25193786621094
2022-09-20,154.6370391845703
2022-09-21,151.50291442871094
2022-09-22,150.53704833984375
2022-09-23,148.26036071777344
2022-09-26,148.59547424316406
2022-09-27,149.57118225097656
2022-09-28,147.6788787841797
2022-09-29,140.42501831054688
2022-09-30,136.20677185058594
2022-10-03,140.39541625976562
2022-10-04,143.99281311035156
2022-10-05,144.28846740722656
2022-10-06,143.33245849609375
2022-10-07,138.06951904296875
2022-10-10,138.3947296142578
2022-10-11,136.97552490234375
2022-10-12,136.34475708007812
2022-10-13,140.9276885986328
2022-10-14,136.38417053222656
2022-10-17,140.35604858398438
2022-10-18,141.67669677734375
2022-10-19,141.78512573242188
2022-10-20,141.32191467285156
2022-10-21,145.14596557617188
2022-10-24,147.2945098876953
2022-10-25,150.142822265625
2022-10-26,147.19595336914062
2022-10-27,142.71156311035156
2022-10-28,153.49380493164062
2022-10-31,151.12840270996094
2022-11-01,148.4772186279297
2022-11-02,142.93824768066406
2022-11-03,136.87696838378906
2022-11-04,136.6104278564453
2022-11-07,137.14352416992188
2022-11-08,137.716064453125
2022-11-09,133.14529418945312
2022-11-10,144.99183654785156
2022-11-11,147.78562927246094
2022-11-14,146.38381958007812
2022-11-15,148.1212921142578
2022-11-16,146.8872833251953
2022-11-17,148.79258728027344
2022-11-18,149.35531616210938
2022-11-21,146.11727905273438
2022-11-22,148.25949096679688
2022-11-23,149.13812255859375
2022-11-25,146.2160186767578
2022-11-28,142.375732421875
2022-11-29,139.36473083496094
2022-11-30,146.1370086669922
2022-12-01,146.4134063720703
2022-12-02,145.91981506347656
2022-12-05,144.75489807128906
2022-12-06,141.08248901367188
2022-12-07,139.13768005371094
2022-12-08,140.82579040527344
2022-12-09,140.34207153320312
2022-12-12,142.64227294921875
2022-12-13,143.6097412109375
2022-12-14,141.37863159179688
2022-12-15,134.7544403076172
2022-12-16,132.7898712158203
2022-12-19,130.67723083496094
2022-12-20,130.608154296875
2022-12-21,133.71788024902344
2022-12-22,130.53904724121094
2022-12-23,130.1737823486328
2022-12-27,128.3671875
2022-12-28,124.42820739746094
2022-12-29,127.95255279541016
2022-12-30,128.26844787597656
2023-01-03,123.47061157226562
2023-01-04,124.7441177368164
2023-01-05,123.42125701904297
2023-01-06,127.96240997314453
2023-01-09,128.48565673828125
2023-01-10,129.05824279785156
2023-01-11,131.782958984375
2023-01-12,131.7039794921875
2023-01-13,133.03668212890625
2023-01-17,134.2016143798828
2023-01-18,133.48095703125
2023-01-19,133.54017639160156
2023-01-20,136.10691833496094
2023-01-23,139.3054962158203
2023-01-24,140.70733642578125
2023-01-25,140.0458984375
2023-01-26,142.11904907226562
2023-01-27,144.0638427734375
2023-01-30,141.1713104248047
2023-01-31,142.44482421875
2023-02-01,143.57025146484375
2023-02-02,148.89134216308594
2023-02-03,152.52427673339844
2023-02-06,149.7896728515625
2023-02-07,152.67234802246094
2023-02-08,149.97727966308594
2023-02-09,148.940673828125
2023-02-10,149.3065185546875
2023-02-13,152.11447143554688
2023-02-14,151.4718017578125
2023-02-15,153.5777587890625
2023-02-16,151.97605895996094
2023-02-17,150.82916259765625
2023-02-21,146.8050537109375
2023-02-22,147.23020935058594
2023-02-23,147.7146759033203
2023-02-24,145.0550079345703
2023-02-27,146.25135803222656
2023-02-28,145.74713134765625
2023-03-01,143.6708221435547
2023-03-02,144.26405334472656
2023-03-03,149.32627868652344
2023-03-06,152.0947265625
2023-03-07,149.88983154296875
2023-03-08,151.14552307128906
2023-03-09,148.89126586914062
2023-03-10,146.8248291015625
2023-03-13,148.7726287841797
2023-03-14,150.86868286132812
2023-03-15,151.26417541503906
2023-03-16,154.09190368652344
2023-03-17,153.2515106201172
2023-03-20,155.62442016601562
2023-03-21,157.4832000732422
2023-03-22,156.04957580566406
2023-03-23,157.13714599609375
2023-03-24,158.4423065185547
2023-03-27,156.49452209472656
2023-03-28,155.87161254882812
2023-03-29,158.95640563964844
2023-03-30,160.5284881591797
2023-03-31,163.03981018066406
2023-04-03,164.29550170898438
2023-04-04,163.7615966796875
2023-04-05,161.91268920898438
2023-04-06,162.8025360107422
2023-04-10,160.20220947265625
2023-04-11,158.986083984375
2023-04-12,158.2939910888672
2023-04-13,163.69235229492188
2023-04-14,163.34632873535156
2023-04-17,163.3660888671875
2023-04-18,164.59210205078125
2023-04-19,165.73902893066406
2023-04-20,164.77008056640625
2023-04-21,163.15847778320312
2023-04-24,163.46499633789062
2023-04-25,161.92259216308594
2023-04-26,161.91268920898438
2023-04-27,166.51025390625
2023-04-28,167.76588439941406
2023-05-01,167.67691040039062
2023-05-02,166.63876342773438
2023-05-03,165.56105041503906
2023-05-04,163.91978454589844
2023-05-05,171.61203002929688
2023-05-08,171.54281616210938
2023-05-09,169.83233642578125
2023-05-10,171.6021270751953
2023-05-11,171.7899932861328
2023-05-12,170.8592987060547
2023-05-15,170.36427307128906
2023-05-16,170.36427307128906
2023-05-17,170.97813415527344
2023-05-18,173.3147430419922
2023-05-19,173.4236602783203
2023-05-22,172.47314453125
2023-05-23,169.85931396484375
2023-05-24,170.1365509033203
2023-05-25,171.275146484375
2023-05-26,173.69093322753906
2023-05-30,175.5424346923828
2023-05-31,175.49290466308594
2023-06-01,178.30477905273438
2023-06-02,179.15623474121094
2023-06-05,177.79978942871094
2023-06-06,177.43350219726562
2023-06-07,176.05726623535156
2023-06-08,178.78001403808594
2023-06-09,179.16615295410156
2023-06-12,181.9680633544922
2023-06-13,181.49282836914062
2023-06-14,182.1265106201172
2023-06-15,184.1660919189453
2023-06-16,183.0868682861328
2023-06-20,183.1759796142578
2023-06-21,182.1364288330078
2023-06-22,185.14625549316406
2023-06-23,184.8294219970703
2023-06-26,183.4334259033203
2023-06-27,186.1957550048828
2023-06-28,187.3739471435547
2023-06-29,187.7105712890625
2023-06-30,192.04718017578125
2023-07-03,190.5521240234375
2023-07-05,189.43333435058594
2023-07-06,189.90858459472656
2023-07-07,188.78977966308594
2023-07-10,186.7403106689453
2023-07-11,186.21556091308594
2023-07-12,187.88880920410156
2023-07-13,188.6511688232422
2023-07-14,188.79969787597656
2023-07-17,192.06695556640625
2023-07-18,191.80953979492188
2023-07-19,193.1659698486328
2023-07-20,191.21551513671875
2023-07-21,190.03729248046875
2023-07-24,190.83926391601562
2023-07-25,191.7006378173828
2023-07-26,192.57191467285156
2023-07-27,191.3046112060547
2023-07-28,193.88873291015625
2023-07-31,194.50257873535156
2023-08-01,193.67092895507812
2023-08-02,190.67095947265625
2023-08-03,189.27491760253906
2023-08-04,180.18592834472656
2023-08-07,177.07708740234375
2023-08-08,178.0176544189453
2023-08-09,176.42359924316406
2023-08-10,176.20578002929688
2023-08-11,176.2652587890625
2023-08-14,177.92095947265625
2023-08-15,175.92819213867188
2023-08-16,175.05572509765625
2023-08-17,172.50778198242188
2023-08-18,172.99359130859375
2023-08-21,174.33200073242188
2023-08-22,175.71005249023438
2023-08-23,179.56671142578125
2023-08-24,174.8673553466797
2023-08-25,177.07826232910156
2023-08-28,178.64466857910156
2023-08-29,182.54098510742188
2023-08-30,186.04071044921875
2023-08-31,186.25881958007812
2023-09-01,187.83518981933594
2023-09-05,188.0731201171875
2023-09-06,181.34136962890625
2023-09-07,176.03724670410156
2023-09-08,176.6519012451172
2023-09-11,177.82179260253906
2023-09-12,174.78805541992188
2023-09-13,172.7159881591797
2023-09-14,174.23284912109375
2023-09-15,173.50909423828125
2023-09-18,176.4437255859375
